id|date|name|nickname|no_rating|message
91|2020-01-13|64. Ketumbar|Nic_il_boia|40|Sono stato in questo posto con amici e relativi bambini.Locale ben attrezzato con spazio animazione in fondo al locale,  antifuga  per i bambini che restano sempre sotto controllo.Giochi, pongo, pittura, costruzioni… quanto necessario per coprire diverse fasce di età.Mangiare vario, buono, da accontentare un po  tutti i gusti.Sconsigliato se si è a dieta perché si finisce per mangiare quantitativi di cibo imbarazzanti (come da sempre accade ai buffet!) ma se uno si sa regolare va benissimo.Servizio abbastanza attento, prezzo decisamente onesto (carina la location, parcheggiare in zona non è proprio semplice ma ci sta)
91|2020-01-12|64. Ketumbar|M8137HFmanuelm|50|Ambiente tranquillo e originale. Abbiamo ordinato primo e poi dolce. Come primi abbiamo preso due cacio e pepe, veramente molto buone. I dolci sono molto particolari e li consiglio veramente.  Il cameriere Paolo molto educato e cordiale. Consigliatissimo!
91|2019-11-19|65. Giansanti|760lilly|40|Posto accogliente per un aperitivo tranquillo in buona compagnia: non solo la cantina é ben fornita, ma tutto lo staff é cordiale e sollecito nel servizio competente e gentile. Gli interni in legno sono rilassanti e l atmosfera intima. Accompagnano i calici proposte di aperitivo leggere e raffinate. Di quando in quando abbiamo trascorso delle piacevoli serate live jazz. Buon posto sia per famiglie che tra amici. Grazie per la sempre piacevole accoglienza ! 
91|2019-05-25|65. Giansanti|Vincenzo1911|50|Locale Elegante e distinto, dove poter gustare ottimo vino in tutta tranquilla, ma sopratutto personale gentile cortese e simpatico... consiglio vivamente di provare
91|2019-05-15|65. Giansanti|giovannifQ6359UP|50|Siamo stati qui per un aperitivo, sarebbe il nostro posto preferito se fosse ad ostia, dove abitiamo. Bello il locale, ottimo il franciacorta che abbiamo volentieri bissato, ottimo l accompagnamento dell aperitivo, ottimo il servizio, giusti i prezzi. Bella l atmosfera, molto calda, invitante, accogliente.
91|2019-04-27|65. Giansanti|francescaromanac1972|50|Buoni i vini, ma anche la birra. Piacevole la musica di sottofondo e l ambiente. Ottimo il tagliere e l humus. Buon rapporto qualità/ prezzo. Personale discreto. Ci torneremo
91|2019-03-21|65. Giansanti|cariocas59|40|Enoteca bella e buona, fornitissima dalla cantina al soppalco, ambiente molto simpatico e familiare, buone le bruschette, i salumi ed i formaggi per accompagnare gli ottimi vini. Gianluca pronto ad esaudire tutti i nostri desideri!!!!
91|2020-01-16|66. The Meat Market Testaccio|PaolaS1438|50|Miglior tartare mai mangiata! Locale molto curato, cameriere gentili.. insomma sempre una certezza, sia a pranzo che a cena.
91|2019-12-17|66. The Meat Market Testaccio|0_guzz|20|Prezzi alti, niente di eccezionale. Sono andato a pranzo con la mia ragazza, attratto anche dalle recensioni positive che, a mio avviso, non sono adeguate a un ristorante discreto.
91|2019-12-13|66. The Meat Market Testaccio|767oscarf|20|La carne non mi è piaciuta per niente. I salumi appena accettabili. Il posto è carino ma diciamo che il resto lo fa passare in secondo piano.
91|2019-11-17|66. The Meat Market Testaccio|depinniped|20|Ridimensioniamo un po  le recensioni (eccessivamente) positive per questo luogo che dovrebbe essere un tempio della carne ma lascia profondamente delusi su un piatto semplice come la tagliata in cui l unica cosa che conta è la qualità della materia prima (e la cottura ovviamente). La mia tagliata era mediocre, molto meno buona di quella che mi faccio a casa con carne bio comprata al supermercato. Buono l hamburger USA e ottimo il servizio, ma un posto dedicato alla carne non può permettersi una tagliata del genere.
91|2019-11-12|66. The Meat Market Testaccio|Archimede555|40|Buoni gli antipasti ( carpaccio e hummus) e buoni i piatti di carne ( anatra e manzo ). Ambiente carino moderno ma più estivo che invernale (faceva freddo!!!). Forse prezzi un po’ alto per l’offerta proposta. Ma torneró.
91|2019-11-15|67. Alice Pizza Testaccio|192giusepped192|40|Ottima pizza alla romana. Una vastissima scelta di sapori e condimenti. Fantastica la “cacio e pepe”. Un ottimo break. Complimenti.
91|2019-09-23|67. Alice Pizza Testaccio|giuseppe690|40|In giro per Roma decidiamo di mangiare qualche trancio di pizza ci indicano questa pizzeria. Pizza al taglio buona anche se i prezzi sono con po  alti.
91|2019-07-23|67. Alice Pizza Testaccio|Sonia P|40|Sono stata a mangiare la pizza con i miei nipoti. La pizza è ottima come la scelta di pizze. la cordialità del servizio è eccellente
91|2019-05-20|67. Alice Pizza Testaccio|cargar_11|30|ho preso un pezzo di pizza prosciutto cotto e mozzarella era molto buona, ho pagato 1,70, il locale è molto carino e pulito
91|2019-05-11|67. Alice Pizza Testaccio|Peacekiper|40|Perfetto per uno spuntino veloce a pranzo. Pizza al taglio buonossima. Servizio veloce e personale gentile.
91|2019-06-25|68. Il Pizzettiere|Bobbone|40|Nella piazza Santa Maria Liberatrice di Testaccio, a pochi metri dal Teatro Vittoria, dal giardinetto per i giochi dei bambini e da decine di negozi c’è questa minuscola pizzeria al taglio con le pizze classiche e romane ripiene, fritti (ora vanno di moda i supplì cacio e pepe, alla carbonara ...) e, all’ora di pranzo, anche gastronomia pomodori ripieni, pasta, carne ...Posto piccolo, con 3 piccolissimi tavoli, apparentemente trascurato ma dalla qualità ottima e simpatia.Fermata strategica prima del Teatro o del Cinema Greenwich, lì vicino.
91|2018-12-3|68. Il Pizzettiere|PierfrancescoA_13|50|Ottima pizza al taglio, ma c è anche un inviata te sezione con primi, secondi e contorni. Personale gentile, ambiente super informale, ideale per brevi soste (o ovviamente asporto), rapporto qualità/prezzo imbattibile. Da tornarci!
91|2018-11-25|68. Il Pizzettiere|margherita d|50|Quello che scegli, scegli bene! La pasta delle pizze è ottima, croccante e morbida allo stesso tempo, oltre alla classica Margherita io adoro fiori di zucca e alici, ma quando arrivò lì vorrei portarmele a casa tutte. Anche la pizza bianca è imbattibile. Se passate da Testaccio questa pizzeria a taglio è un must. I proprietari sono sempre sorridenti e gentili e questo è un pregio in più.
91|2018-02-11|68. Il Pizzettiere|Bern2013|40|È in pieno Testaccio e veniamo spesso qui prima del cinema o del teatro. La pizza è buona e ben lievitata,gli ingredienti sopra ottimi,dai wurstel ai pomodorini a quelle ripiene tipo con bresaola,rughetta e parmigiano. Prezzi ok.
91|2017-11-7|68. Il Pizzettiere|Motph77|50|Conosco questi ragazzi da quasi 5 anni, tutto molto buono, assolutamente da provare i loro supplì, ambiente tranquillo e super veloce..
91|2016-11-29|69. Conte dei Cocci|robertoc1954|40|Servizio attento e puntuale. Cucina romana della tradizione. Buona qualità ma anche qualche delusione. Ottima Carbonara, abbacchio al forno curato nella cottura, picchiapo  purtroppo ubriacato da una quantità eccessiva di pecorino. Peccato perché il sugo era perfetto.
91|2016-09-2|69. Conte dei Cocci|marco92c|30|Locale carino ed accogliente. Proprietario gentile e competente. Cibo buono, i primi nulla di che (abbiamo ordinato la pasta con formaggio di fossa e salsiccia ma ci hanno portato salsiccia e pecorino pearicamente) mentre la carne è di buona qualità.
91|2016-08-25|69. Conte dei Cocci|sole963|50|Una cena di compleanno veramente da ricordare! Grazie a tutti per l accoglienza e il buon cibo! Forza ragazzi!!
91|2016-08-23|69. Conte dei Cocci|Cleo8378|40|Cortesia e qualità. Atmosfera accogliente e pietanze gradevoli. Una bella scoperta. Esperienza da ripetere.
91|2016-08-14|69. Conte dei Cocci|Alessantasia C|30|Abbiamo cenato in questo ristorante tramite l applicazione The Fork. Se un sistema funziona e ti permette di farti conoscere al meglio, hai la possibilità di giocare tutte le tue carte, migliorarti, rimanendo in alto. In questo locale tutto è in armonia. La musica dal vivo, le luci, i dettagli semplici ma realizzati con stile, i camerieri disponibili e preparati. E le pietanze, un pochino da migliorare sulla  temperatura  ma comunque di qualità. Ottime le carni, black Angus ottimo, peccato fosse tiepido. Un pochino debole la seziona antipasti, due rotolini di melanzane e due di zucchine tiepidi, una buona mozzarellina di bufala, prosciutto tagliato sottile, delicato. Pane fresco e una focaccia calda croccante di benvenuto. Tortino caldo amabilmente fondente, buonissimo. Un locale che può sorprendere. In ogni caso, alla prossima!
91|2020-01-3|70. La Torricella|patybutterfly|10|Eravamo clienti di questo ristorante e andavamo abbastanza spesso, abbiamo deciso di fare un pranzo per il compleanno della cugina di mio marito... e questo signore poco gentile ci a trattato malissimo, urlava senza importargli che tutti lo guardavano tutto perché noi le abbiamo chiesto il motivo per il quale ci chiedeva un certificato per la torta che portavamo, (quando basta solo lo scontrino) siamo dovuti andare via ... in più c è da dire che uno che tratta i suoi lavoratori come schiavi umiliandoli non è un bel biglietto da visita per il ristorante!! MAI PIU....
91|2020-01-2|70. La Torricella|22Agosto12|10|La maleducazione del proprietario è indescrivibile, e non ci metterò più piede. Oggi una scena incredibile ero seduta al tavolo con mio marito, una famiglia che aveva prenotato un tavolo è arrivata portando una torta di pasticceria. Il proprietario chiede se avevano la certificazione del dolce e loro hanno risposto che avevano lo scontrino d’acquisto, l’anziano proprietario si mette a urlare che non andava bene, che lui non si prendeva la responsabilità. Ma quale responsabilità? Hanno comprato la torta l’avrebbero mangiata loro e avevano lo scontrino come prova da fornire. Morale della storia è stato così maleducato che la famiglia ha ripreso la torta e se ne sono andati. Tenendo conto che avevano anche una bambina piccola... e che sicuramente gli ha rovinato una ricorrenza...forse il vero problema è che non avrebbe venduto i dolci del suo ristorante, visto che lo avevano portato loro, ma così l’ottuso e maleducato ristoratore ha perso l’entrata della consumazione del tavolo che se non sbaglio era più di 8 persone e a noi non ci vedrà più, anche perché in un’altra occasione ha trattato male un cameriere davanti a tutti. BASTA ALLA MALEDUCAZIONE 
91|2020-01-2|70. La Torricella|Habana80|10|..siamo stati varie volte ma ora il ristorante è decisamente in declino.. il proprietario urla ai suoi dipendenti davanti a tutti risponde ai clienti in malo modo. PESSIMO!!! Statene alla larga!
91|2019-12-27|70. La Torricella|domenicocZ2519XS|50|Da quando frequento questo ristorante ho sempre degustato le molteplici varietà di piatti a base di pesce , oggi ho voluto assaggiare la carne e questa cotoletta alla milanese non ha eguali
91|2019-11-30|70. La Torricella|victoire321|10|ASSOLUTAMENTE DA EVITARE!! Qualità del pesce pessima, scarsa pulizia dei tavoli e per di più il proprietario è arrogante e totalmente indisponibile. Non ci tornerò mai più.
91|2019-09-29|71. Pasticceria Zio|SoniaT893|50|A testaccio le migliori paste ripiene... Zabaione, pistacchio, cioccolato e panna. La signora una  forza  della natura, tutti molto gentili.
91|2019-08-11|71. Pasticceria Zio|PaoloZaccarelli|50|Una delle migliori pasticcerie a Roma. Paste, mignon e torte sublimi. I Bavaresi più buoni di Roma, il Saint honoré più buono della capitale. Eccellente anche la mousse con pistacchi e amarene, bravissimi!
91|2018-03-29|71. Pasticceria Zio|Stefano F|50|Sono 56 anni che mangio i dolci di questa pasticceria. E  inutile provarne altre. Tutto   buonissimo. La crema pasticcera non ha confornto. Le crostate sono un esperienza che ognuno dovrebbe provare Stefano
91|2017-10-17|71. Pasticceria Zio|Ciccioerpiccoletto|50|Fin da bambino vado in questa storica pasticceria di Testaccio , che dire ? Tutto buono , sapori più che gradevoli , prendo sempre dei biscotti al cioccolato , in una sola parola deliziosi e prendo sempre per ogni ricorrenza torte e pastorello che reputo le più buone di Roma
91|2017-05-17|71. Pasticceria Zio|3simonag|50|non ci sono altre pasticcerie al pari di questa .. storica la piu buona le pastarelle le torte tutto e  buonissimo sono anni che rimango fedele a loro
91|2019-12-5|72. La Creperie Di Testaccio|kathleen a|40|E  uno dei posti in cui torno, con piacere, anche con lunghi intervalli... torno da anni. Il proprietario è cordiale e disponibile, il locale caldo e originale, e le crépes sono buonissime!
91|2019-10-26|72. La Creperie Di Testaccio|344michelas|30|La cosa che mi ha lasciata in po  perplessa era la carta delle crepes salate decisamente povera di fantasia.Ho assaggiato quella   alla norma  e mancava di spinta, una nota sapida e salina che desse vivacita .Ne ho assaggiata anche una con del brie, zucchine e spek: era corretta ma in una creperie vorrei trovare più fantasia, più inventiva e, magari, i carciofi quando è stagione e sono in carta. L impasto è buono, la crepe sottile ed il gestore super simpatico e gentile.
91|2019-09-22|72. La Creperie Di Testaccio|CRISTIANAMOR M|50|Ormai è un mio  punto di riferimento  quando sono in zona! In tanti anni, assicuro che non sono mai uscita dispiaciuta! È tutto da mangiare!!! Lo staff è di una cortesia senza uguali. Bravi!
91|2019-07-23|72. La Creperie Di Testaccio|Simone S|40|Durante una nostra zingarata abbiamo pranzato e cenato in questo locale per un intera settimana, il locale è piccolo ma accogliente, il gestore Maurizio gentile e simpaticissimo, la cucina sincera e gustosa, che dire, provate, in generale è abbastanza economico , provate l amatriciana o la carbonara!
91|2018-12-30|72. La Creperie Di Testaccio|gabryl69|50|Finalmente ha riaperto dopo una lunga pausa! Mi mancava davvero la loro qualità e la loro ricercatezza, che parte da materie prime semplici. Si sente che c è cuore nel loro cibo. Atmosfera rilassante, locale piccolino e accogliente, é ottimo per una cenetta a due, ma anche per un gruppo di amici, per quattro chiacchiere con buon cibo e buon vino.
91|2019-11-15|73. Blue Ice Gelato|unbuonbuongustaio_81|40|Ottimo gelato al cioccolato e quindi vale una recensione su Tripadvisor. Altri gusti nella media, quindi andate con il cioccolato!
91|2019-10-16|73. Blue Ice Gelato|Piero54-15|40|ottimo gelato, peccato per la addetta che, probabilmente per problemi personali, era di una freddezza che fa perdere parte del piacere di gustare un buon gelato
91|2018-11-11|73. Blue Ice Gelato|masellamatteo92|10|Non mangiavo una crepes da anni, ne avevo una voglia esagerata, trovo questo posto che sembrava alquanto invitante, chiedo una crepes al cioccolato bianco, invece ricevo una crepes senza niente, c era una sostanza liquida incolore insapore e inodore, tra l altro l impasto molto crudo. L unica cosa positiva e  che nonostante questo ripieno mi sia caduto addosso o sulle mani, non ha sporcato ne  reso le mani sporche, praticamente era acqua. Non ci andro  mai piu  !
91|2018-08-22|73. Blue Ice Gelato|jetrya|50|Conosco bene le gustose gelaterie artigianali Blue Ice, a Roma: offrono infatti un ampia gamma di sapori, anche innovativi. I punti vendita sono presenti anche in via dei macelli ( zona piazza di Spagna) via delle Muratte (zona fontana di Trevi) e a Campo dei Fiori. Buonissime anche le granite, le macedonie, ed ampia, infine, la scelta dei macaron. Consigliate!
91|2018-04-3|73. Blue Ice Gelato|dvattuo|50|Ottimo gelato, ampia scelta di gusti molto buoni, ragazze gentili e prezzi nella norma. Se capitate a Trastevere non perdetevi un cono in questa gelateria.
91|2018-11-19|74. Pasta e Spätzle|Giovanni M|50|Siamo capitati qui con moglie e 5 figli all improvviso, mentre passeggiavamo a Testaccio.Ci hanno accolti come a casa loro, con una gentilezza e una disponibilità squisite. Ottimo rapporto qualità/prezzo, un menu interessante e mai visto a Roma. Assaggiato diversi primi, degli Hot Dog con Bratwurst, e dei Rosti allo Speck stupendi. Un Take Away diverso dal solito, dove ci siamo sentiti a casa! Torneremo sicuramente a trovarli per provare il resto del Menu.
91|2018-11-11|74. Pasta e Spätzle|TravellingAround111|50|Cibo veramente buono e fatto al momento. Prezzi super onesti! Ci tornerò sicuramente. Per chiudere in bellezza consiglio il tortino al cioccolato
91|2018-10-13|74. Pasta e Spätzle|Al M|50|Un idea originale unire la cucina svizzera e quella italiana. Quindi da provare gli ottimi Spatze con gruviera. Gli hotdog sono decisamente unici. Ambiente molto accogliente e grande cordialita  dei proprierari sempre molto bravi nel consigliare il piatto giusto. Direi infine che anche il conto e  stato dolce per la qualita  della materia prima e la sapiente preparazione . Grazie e complimenti a presto.
91|2018-09-23|74. Pasta e Spätzle|682ancam|50|Un take away molto originale, che mi ha fatto scoprire la bontà degli spätzle in chiave romana e non solo, veramente fantastici! Personale sempre positivo e in gamba, da provare assolutamente!
91|2018-09-16|74. Pasta e Spätzle|carmenlunares|50|Siamo entrati in questo piccolo gioiello e siamo rimasti due ore. Primi squisiti. Carbonara con guanciale di Accumuli da leccarsi i baffi. Polpette al lime con patate buonissime. Meringa squisita con panna e pesche. I proprietari sono deliziosi...ci torneremo presto!
91|2020-01-18|75. La Dogana Food|mariannag544|50|Locale pulito e molto grande prezzi ottimi vista la formula all you can eat. La cucina varia da giapponese ad italiana a cinese. Per il sushi consiglio di ordinare alla carta (dato che non c è alcuna maggiorazione di prezzo) e le portate sono migliori.
91|2019-08-7|75. La Dogana Food|violet1919|50|Siamo Clienti da quando ha aperto il locale e torniamo sempre molto volentieri. Abbiamo cenato il 3 agosto e quello che ci è sempre piaciuto è l ampia scelta dei piatti e il poter provare ogni volta nuove ricette. Il locale è il top, gestito con cura, professionalità e attenzione, una lode per la pulizia e la qualità offerta. Tutto lo staff è sempre molto gentile e presente, disponibile ad ogni richiesta. Vi consiglio di provare poichè mette d accordo tutti offrendo cucina italiana, cinese, giapponese, tranci di pizza, fritti, carne, pesce, cottura allo spiedo e alla piastra, crepes alla nutella, sushi di tutti i tipi, ostriche, frutta fresca , ananas allo spiedo, dolci tutto compreso nel menu all you can eat. Fidatevi non rimarrete delusi e avrete voglia di tornare spesso anche per occasioni importanti. Per noi è il locale migliore e torneremo presto!
91|2020-01-11|75. La Dogana Food|omarpasseri|40|Un locale davvero grande, buon sushi e varie pietanze, locale pulito. Cibo a volontà e compreso nel prezzo anche il dolce, ottimo il sorbetto al limone.  Personale molto cordiale e servizievole. Se volete mangiare tanto, bene e pagare poco è il posto ideale
91|2020-01-9|75. La Dogana Food|373antonellac|40|Si spende poco, si mangia bene un pò per tutto il menù proposto e sebbene i piatti non siano preparati al momento ritengo tutto sommato di aver mangiato bene e in una location accogliente    
91|2020-01-6|75. La Dogana Food|Gigi P|20|E  la seconda volta che mangiamo in questo locale e la nostra sensazione è stata confermata. Si tratta di un posto che va bene per passare in compagnia la serata, ma la qualità delle pietanze è quella che è. La formula è divertente, però la gran parte dei piatti, espressi o da buffet o cucinati al tavolo, spesso non soddisfa. La cosa migliore è forse il manzo allo spiedo alla maniera brasiliana. Alla fine il conto è basso, ma non bassissimo.
91|2018-02-20|76. Capitan Paninok Sapori e Tradizioni Regionali|Massimo V|10|Abbiamo provato questo locale con Justeat. Oltre ad aver accettato l ordine dopo un ora. È stato consegnato con oltre 30 minuti di ritardo .Abbiamo ordinato un rotolo hamburger (congelato secco) una piadina (mangiabile ) un misto fritto con qualche patatina fritta anelli di cipolla e nuggets (crocchette di pollo) il tutto mischiato . Olio vecchio . Il tutto color senape e saporaccio . I nuggets all interno erano viola .mai visto del pollo così.Non mi aspettavo ciò,viste le recensioni .Una cosa è sicura NON ORDINEREMO MAI PIÙ SCONSIGLIATISSIMO 
91|2018-01-6|76. Capitan Paninok Sapori e Tradizioni Regionali|LucaB761|50|Sono oramai tanti anni che frequentiamo  La Cambusa del Capitano , come amo chiamarla, Panini spettacolari, preparati da Luca con la cura e la passione di chi ama cucinare, imbattibile la simpatia e la cordialita  di Luca e Alessia, i proprietari del locale, che negli anni sono diventati veri amici da cui andare la sera a cena a sorpresa, Se vi trovate in zona fidatevi dell opinione di un giramondo, vale assolutamente la pena passare da loro......
91|2017-11-21|76. Capitan Paninok Sapori e Tradizioni Regionali|V1153AAclaudioc|30|Ispirato da alcune recenti recensioni su Trip Advisor, ho voluto provare questa paninoteca.Al mio arrivo era del tutto vuota...Ho ordinato un hot dog , un panino con hamburger ed una birra in bottiglia.Ho dovuto attendere un bel po  per mangiarli...Nulla di eclatante. L hamburger era per giunta anche piuttosto bruciacchiato, oltre che amarostico per via di nette striature nere, ben poco invitanti...Prezzi al di sopra di quello che avrei creduto giusto.Sarà stato un caso sfortunato, ma... nel breve periodo... dubito che ritenterò la fortuna.
91|2017-07-14|76. Capitan Paninok Sapori e Tradizioni Regionali|panullara|40|nel tempo si è perfezionato! Belli condii, si può fare anche a piacere, ma di solito mi affido a qualche gusto sempre diversio già collaudato dallo staff. bellaaaaaa
91|2017-04-28|76. Capitan Paninok Sapori e Tradizioni Regionali|ivanop137|50|Grande ... panino, in tutti i sensi! Prezzi ottimi, qualità e quantità. Punto di riferimento che regge alla grande il confronto con la concorrenza della zona.
91|2019-12-31|77. FoodBox|raffaberl|50|Anche io e mio marito siamo venuti apposta per provare i fritti dopo aver visto  Food Advisor  su Sky e devo dire che ne è decisamente valsa la pena. Siamo arrivati subito dopo l apertura di sabato mattina e quindi stavano ancora preparando i vari tipi di fritti, pertanto la scelta era un po  limitata, però abbiamo assaggiato i supplì alla carbonara, i fiori di zucca, i filetti di baccalà e le olive ascolane. Buonissimo tutto, a me ha fatto impazzire il supplì, croccantissimo per la panatura particolare, ma ottimi anche il fiore e il filetto, nel quale il pesce si sentiva benissimo, non come quelli di altri dove lo devi cercare col lumicino....Mentre finivamo di mangiare sono usciti anche altri tipi i supplì, cacio e pepe, col ragù etc, ma a quel punto già pieni non ce l abbiamo fatta ad asaggiarne altri. Unica pecca è la mancanza di un posto dove sedersi, salvo 2 sgabelli per appoggiarsi al bancone laterale non è stato previsto nient altro, anche solo un paio di panchine avrebbero fatto comodo. Comunque bravissimi, consigliamo spassionatamente! 
91|2019-06-4|77. FoodBox|C6509XQmarcob|40|Locale che ti fa sentire subito a tuo agio. Bello il banco molto ben assortito di prodotti di ottima qualità . Ottimi i supplì.  Ottima la porchetta . Personale simpatico e gentile .
91|2019-05-21|77. FoodBox|Erica B|50|Il banco è molto invitante, ricco di alimenti freschi pronti da friggere, il servizio è gentile, i prezzi un po  alti ma vista la qualità si paga volentieri qualche euro in più. Io ho scelto un supplì pomodoro e basilico impanato con i semi di finocchio, era divino. Super consigliato.
91|2019-05-15|77. FoodBox|Vincenzo L|50|Grazie alla trasmissione tv mi sono fiondato nel Mercato Testaccio in quanto adoro i supplì. Esposti crudi nel banco ho subito apprezzato la panatura a grana grossa che mi ha fatto ben sperare in una croccantezza al top ed è stato così. Ho scelto tre gusti e sono stati tutti molto gradevoli. Il servizio è stato rapidissimo e condito dalla cordialità del gestore. Un piccolissimo neo: da migliorare la compattezza interna del riso che ho riscontrato in quanto appena pagato sono corso alla mia auto posteggiata vicino e me li sono trangugiati con molto piacere riscontrando poi che mi ero sbriciolato abbondantemente riso sui pantaloni. Non mi arrendo. La prossima volta li mangio in piedi passeggiando per il mercato e assaggerò anche le polpette di melanzane, il carciofo fritto, le crocchette e la mozzarella in carrozza!!!
91|2019-05-12|77. FoodBox|906liviam|40|Dopo aver visto la trasmissione Food Adviser abbiamo deciso di assaggiare i supplì di Food Box al mercato di Testaccio.La scelta è ricaduta su il tradizionale romano e la versione cacio e pepe che hanno confermato le nostre aspettative: panatura croccante, cuore di mozzarella filante e gustosissimi. Staff gentile e simpatico, servizio veloce varietà. È possibilità infatti scegliere non solo i supplì di cui esiste anche una versione vegana ma anche il carciofo fritto, le olive ascolane, crocchette di patate... Consigliato agli amici, ritorneremo sicuramente.
91|2020-01-14|78. Chihana Sushi Restaurant|giuls26|50|Ero a casa ed avevo una voglia pazzesca di sushi... Tramite justeat ho trovato questo ristorante mai sentito e nominato... L ho scelto lo stesso visto che era vicino casa e sarebbe arrivato in poco tempo.Ho ordinato 6 pezzi di sashimi al salmone e 10 pezzi di sushi misto.Che scoperta, veramente veramente buono. Complimenti!
91|2019-11-27|78. Chihana Sushi Restaurant|BustyMum|50|Locale moderno dalla bella atmosfera, in sottofondo una musica leggera che accompagna piacevolmente il pranzo. Personale gentile e caloroso, ma soprattutto cibo di ottima qualità! Consiglio anche il gelato fritto come dolce. Potrei definirlo uno dei ristoranti migliori di sushi provati a Roma.
91|2019-11-12|78. Chihana Sushi Restaurant|Fralipariiiii|10|Partendo dal presupposto che ho ordinato dei piatti a domicilio tramite app, di cui gli ordini erano degli spaghetti alle verdure (al sapore di cartone)  pollo con salsa al limone  che si è rivelato il contrario, cioè Limoni a fettine con del pollo come condimento, uramaki al sapore di bidone dell umido, ravioli di carne decenti.. Tutto qua, non per cattiveria ma ho speso più di 20 euro, con più di mezz ora di ritardo e neanche due bacchette per mangiare.
91|2019-10-27|78. Chihana Sushi Restaurant|Readyornot999|10|Pessimo. Da sentirsi male male. Ho mangiato una zuppa che sapeva di vomito e che ho poi ovviamente lasciato per non morire. Facevano prima a chiamarlo Mc cinese al quadrato. Per fortuna poi mi è stato spiegato tutto da un video delle iene dove si soiegava che questi all you can eat sono tutti anti igienici e molto rischiosi, ma una persona normale ci casca. Da evitare questo e anche gli altri. Ma questo in particolare!
91|2019-10-26|78. Chihana Sushi Restaurant|722ilariar|30|Servizio veramente ottimo e veloce, locale molto carino ma il cibo non è il massimo, ho provato altri al you can eat più gustosi non so dire esattamente cosa andava nella media ma l’ho sentito poco saporito!
91|2017-10-8|79. Cake Si Gira|343christiane|50|A parte la bellezza della Torta ?! Direi buonissima...! Grazie Francesca per aver reso il giorno più bello della mia vita con un tocco in più con questa splendida e buonissima torta.Sei FANTASTICA...!!! Ora tieniti pronta che tra poco dovrai prepararne un’altra per il Battesimo! Baciiiiii
91|2017-09-25|79. Cake Si Gira|Zia_Milly|50|Ho trovato Francesca casualmente tramite una ricerca in internet per vicinanza. Le ho chiesto di realizzare una torta di Battesimo fornendole uno schizzo di come mi sarebbe piaciuto che venisse. Fin dall inizio Francesca ha colto perfettamente l idea della torta aggiungendo delle idee creative e originali, che hanno portato ad un risultato oltre le aspettative. Cordiale, disponibile, propositiva e puntuale nella consegna, ha realizzato per noi un piccolo sogno. Infine da non sottovalutare la qualità della pasticceria. Per me ha realizzato, oltre alla torta artistica, una torta senza lattosio davvero davvero buona.Ricontatteró sicuramente Cake Si Gira per altre occasioni. Anzi, non vedo l ora...
91|2017-07-2|79. Cake Si Gira|mariaperrone22|50|Ho fatto una richiesta pochi giorni prima della festa di mio figlio di 6 anni ed grazie a Francesca è stato tutto facile da organizzare. Francesca ha risposto alle mie domande velocemente tramite whatsapp e sono grata che ho potuto sentire tranquilla per questo dettaglio della festa. La torta è stata consegnata la mattina della festa e siamo stati tutti molto felici - era una torta grande e bellissima (con teschio e colori di pirata)! Tutti i bambini erano entusiasti quando l hanno visto. Poi la torta era buonissima - più buona che quello che avevamo al nostro matrimonio! Una torta di cioccolato deliziosio. Siamo super contenti!!!
91|2015-12-8|79. Cake Si Gira|R7622SIfrancescof|50|Ottimi tutti i prodotti di pasticceria, cornetti favolosi prodotti davanti ai nostri occhi. Il proprietariomolto cordiale e simpatico. Cifre modiche da non perdere.
91|2015-11-30|79. Cake Si Gira|Francesca U|50|Ho chiamato Francesca (trovando per caso il contatto sul web, attirata dalle ottime recensioni) sabato mattina per chiederle una torta a forma di microfono per la sera stessa e subito si è dimostrata gentilissima e pronta ad aiutarmi (visti i tempi strettissimi era un impresa ardua!)Alle 19 la torta era pronta e non solo era bellissima, addirittura superiore alle mie aspettative, ma era anche squisita, fresca e genuina!Quando siamo andati a ritirarla il locale era pieno di mamme, papà e bambini che si divertivano con le creazioni di pasta di zucchero: un atmosfera bellissima! Francesca ci ha accolti come se fossimo amici di vecchia data e ci ha offerto una deliziosa torta della nonna!!!Che dire un posto fantastico fuori dal tempo (vista la scortesia e freddezza che circola in giro!)Ci torneremo alla prima buona occasione 
91|2020-01-19|80. Il Gianfornaio|Stefano V|30|Sono tornato volentieri in questo locale a Roma. Un pranzo veloce con un buon piatto di verdure ,un dolcetto ed un buon caffè.Qualità buona. Unica pecca,le porzioni un po  scarse ,cosa notata da tutti ( eravamo in 4 ),per i 7.50 euro pagati. La volta precedente non c era da lamentarsi .... Comunque consigliato .... 
91|2020-01-8|80. Il Gianfornaio|Claudia F|50|fanno una pizza molto buona ed economica! la consiglio a futuri clienti, meglio la pizza che i biscotti vari (ma anche quelli erano buoni). Locale romano molto amichevole e piacevole unico problema è che chiude relativamente presto (8:30)
91|2019-11-19|80. Il Gianfornaio|luigixv80|40|Locale in zona Testaccio. Ottimo l aperitivo, molto buona la pizza alla pala e ottimi anche i dolci. Servizio veloce e cordiale. Prezzi nella media elevata romana.
